lang,name,place,retweet_count,screen_name,text,,,,,,,,,,,,,,Categorize
en,Transfers Addict,,0,TransfersAddict,Transfer News: Arsenal agree deal to sign Gabriel Martinelli | The Hard Tackle https://t.co/9XfWj6ZKJT,,,,,,,,,,,,,,News
en,Michael Booth,,0,BoothyLFC,Come on the boys big game weâ€™re in a title race @LFC https://t.co/3Ax35tkwS7,,,,,,,,,,,,,,Personal
en,Ian Conningham,,0,IanConningham,"Bloody loving @McgoughRoger with @cerysmatthews on @BBC6Music from Liverpool. 
Soul food. ðŸ™ŒðŸ» 
#6musicFestival #6MusicFest",,,,,,,,,,,,,,Personal
en,BAAZZZAA ðŸ¤˜ðŸ»,,0,IAreMigzy,RT @jayjimmy_MUFC: Are Chelsea fans more reasonable than United fans? Surely not?! But how come Hazard who's been flirting with Madrid sincâ€¦,,,,,,,,,,,,,,Personal
en,JULIEN LEBEAU,,0,Ju_Lebeau,"RT @elscouse: Liverpool, you are a fucking sublimely amazing manifestation of everything that is insanely beautiful about this life. Neverâ€¦",,,,,,,,,,,,,,Personal
en,sponsorship@leedsunitedladies,,0,sponsorlulfc,"Its Match day @LUFC   v Morecambe LFC. Walk up Tickets available, 
Priced at
Â£3 Adults, Â£1 U16â€™s, FOC for Season Tiâ€¦ https://t.co/vsncypXpnH",,,,,,,,,,,,,,News
en,WTs SPORTS BAR,,0,ClubWts,"Todayâ€™s Live Action @ClubWts 
Starting NOW..
The Old Firm Derby..
Itâ€™s Celtic v Rangers.
Then 2.05pm
Cardiff v Chelâ€¦ https://t.co/x6V8ijSYGw",,,,,,,,,,,,,,News
en,Zanz33,,0,Zanz331,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
en,dean ward,,0,deanward1234,RT @BoxingWorldUk: This is what happens when you bite a scouser fighting in Liverpool ðŸ˜‚ðŸ˜‚ #Wanker #PriceAli https://t.co/Ab8OY8Edng,,,,,,,,,,,,,,News
en,YB-thebossðŸ¤ŸðŸ¾ðŸ’°ðŸ™ðŸ†ðŸ¦ˆ1ï¸âƒ£3ï¸âƒ£,,0,Abdullahi_beeto,"RT @ManCity: Bernardooooo, Silva!
Running down the wing... ðŸ”¥

ðŸ”µ @Sure 

#FULMCI ðŸ”µ #mancity https://t.co/joXFLBvV6J",,,,,,,,,,,,,,News
en,LTNO,,0,Libertine_AH,Henry is still the better baller,,,,,,,,,,,,,,Personal
en,Elera_theAstronaut,,0,El_e_ra,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,Marcelo Pep Bielsa.,,0,SarriBall,"So a day after Ole is confirmed Pogbaâ€™s off to Madrid....
ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",,,,,,,,,,,,,,Personal
en,Nuryono Adi Rahman,,0,aderahmanse,"Roma-Napoli, Inter-Lazio, Liverpool-Tottenham, Moto GP Argentina, F1 GP Bahrain. Happy April Fool Night~",,,,,,,,,,,,,,Personal
und,john shimmin,,0,JohnShimmin,https://t.co/Ql74ryCtmg,,,,,,,,,,,,,,NonEnglish
en,HÃ¼seyin,,0,huseyintopcu22,@demarkesports @Liverpoolkolik #Probably Liverpool 3 Tottenham 1,,,,,,,,,,,,,,Personal
ja,ãƒžãƒ„ãƒŸãƒŠ,,0,IdqhJ,"ã€SRé…ä¿¡ã§MBSãƒ©ã‚¸ã‚ªåŽéŒ²å…¨ã¦ãŒè¦‹ã‚Œã‚‹?!ã€‘
æ¥½å±‹å…¥ã‚Šï½žå…¨ã¦ã‚’ã‚¼ãƒ³ãƒŸã‚»ï¼ãƒ•ã‚©ãƒ­ãƒ¼ã—ã¦ã­â™ª
 â†“
https://t.co/SiiSq7Zwjv
https://t.co/1kw4NeJyPo",,,,,,,,,,,,,,Personal
en,Metehan Mete,,0,metanmete,@demarkesports @Liverpoolkolik #Probably Liverpool 1-0 Tottenham,,,,,,,,,,,,,,Personal
en,Dennis Segera,,0,SirBobbyFirmino,@JDFootball @LFC @nikefootball Robbo,,,,,,,,,,,,,,Personal
en,Erkam Soner,,0,Erkamsonerr,@demarkesports @Liverpoolkolik liverpool 1-0 tottenham,,,,,,,,,,,,,,Personal
en,ðŸ”´âšªï¸âš«ï¸  ðŸ‡³ðŸ‡¬ ðŸ‡¸ðŸ‡³ ðŸ‡¨ðŸ‡» ðŸ‡¨ðŸ‡¾,,0,AmenNotoe,@CallMeGozie @ManUtd His wages is putting Man United in a tough spot it make no sense for Sanchez to be making so mâ€¦ https://t.co/rBDwrgnnKq,,,,,,,,,,,,,,Personal
en,HemanthðŸ‡®ðŸ‡³,,0,Hem2794,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
en,Football Bets,,0,FootbailBets,Flashback to when an Arsenal fan was having a crazy rant to 'PARKLIFE'! https://t.co/E4EAuXInJw,,,,,,,,,,,,,,Personal
en,fatih ÅŸentÃ¼rk,,0,fthsntrk_,@demarkesports @Liverpoolkolik #probably Liverpool -Tottenham =3-1,,,,,,,,,,,,,,Personal
en,7 inches is enough ðŸ’€,,0,Datboy_ag,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,â˜•ï¸à¸„à¸²à¸›à¸¹,,0,curtwell177,"RT @LFC: Those celebrations ðŸ˜

#OnThisDay last year, we fought back from a goal down to beat @CPFC... ðŸ™Œ https://t.co/VEZjpKdLYY",,,,,,,,,,,,,,News
en,Samuel Chikezie,,0,samuelchikezie4,"RT @EnRouteAnfield: Man City
â€¢ Small fanbase 
â€¢ Small club
â€¢ Poor atmosphere 
â€¢ Breach FFP 
â€¢ Favourites 

Liverpool
â€¢ Large fanbase
â€¢ Euroâ€¦",,,,,,,,,,,,,,Personal
en,BLEOOBI DANIEL MATTHIAS,,0,danyelmats,RT @AnfieldHQ: Sadio ManÃ© has scored in Liverpool's last six home league games and should he score against Spurs he will become only the foâ€¦,,,,,,,,,,,,,,News
en,Kemosabe,,0,TzHardy,"RT @premierleague: Right foot. Header. Left foot.

@PeterCrouch's perfect hat-trick for @LFC saw off Arsenal #OnThisDay in 2007 https://t.câ€¦",,,,,,,,,,,,,,News
en,ðš—ðš˜ðš–Â ðšŒðšŠðš”ðšŽ â—¡Ìˆ,,0,vanierune,"RT @ManUtd: ""We can improve on that one.""

Ole joined us on #MUTV after yesterday's game... https://t.co/F0oOm25bNx",,,,,,,,,,,,,,News
fr,WF Mercato,,0,WYN_Mercato_,"OL : Liverpool, le mercato, FÃ©kir se confie sur son avenir https://t.co/8P9fddeX3p https://t.co/df9V2MRP0W",,,,,,,,,,,,,,NonEnglish
en,Dere,,0,derefakz,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
en,S.M Isa,,0,SyedIsa10,"RT @FirdausTanAziz: Absolutely delighted to have passed my AFC 'A' Coaching License. Thank you to @FAM_Malaysia, @FASelangorMy, @Coach_Arisâ€¦",,,,,,,,,,,,,,Personal
en,Tosin Akingba MUFC Manager,,0,venusakingba,"@Willemsen88 @reshmikasingh @SpursOfficial @ManUtd It's getting interesting, 8 games to go.. it's magical how ManUtâ€¦ https://t.co/WUrVvP88Sr",,,,,,,,,,,,,,Personal
en,Liam,,0,LD97_,Liverpool and Celtic double ðŸ”´â˜˜ï¸,,,,,,,,,,,,,,Personal
en,Mert CAN,,0,mrtcn0696,@demarkesports @Liverpoolkolik #Probably Liverpool  1 - 0  Tottenham,,,,,,,,,,,,,,Personal
fr,Mercato Live News,,0,RdP_Mercato,"OL : Liverpool, le mercato, FÃ©kir se confie sur son avenir https://t.co/VGY0RW6GNV https://t.co/ns3m6dHB9d",,,,,,,,,,,,,,NonEnglish
en,Lisa Rein,,0,lisarein,"RT @anarchakelly: You, yes YOU can help pay Chelseaâ€™s rent and other living expenses while she is incarcerated. https://t.co/ZxumGT8zj5",,,,,,,,,,,,,,Personal
fr,La Vieille MÃ¨re,,0,CindieMNN,"RT @JoyceThA13: Par contre Pogba apprendra que dans le vestiaire Merengue, faire rentrer les ba Vegedream tout Ã§a câ€™est juste pas possibleâ€¦",,,,,,,,,,,,,,NonEnglish
en,Bahrican YÄ±lmaz,,0,Cannn_Bahri,@demarkesports @Liverpoolkolik 3-0 Liverpool #Probably,,,,,,,,,,,,,,Personal
en,ð—›ð—œð—œð—§ ð—¦ð—°ð—¶ð—²ð—»ð—°ð—²,,0,hiitscience,RT @hiitscience: The original 'Science and Application of HIIT' review articles were an instrumental resource that influenced how I think aâ€¦,,,,,,,,,,,,,,News
en,Ryan Bains,,0,RyanBains11,"RT @Arsenal: Today we're remembering an Arsenal legend

David 'Rocky' Rocastle

#RememberingRocky â¤ï¸ https://t.co/KRC0kY9ZRL",,,,,,,,,,,,,,News
en,Benja,,0,Iam_Benjani,"Match Day, Liverpool vs Spurs
WanyamaðŸ”¥
#LIVTOT
#SundayMotivation https://t.co/4E4RHxBj1H",,,,,,,,,,,,,,News
en,Live Scores-football,,0,LiveScoresf,"@DeadlineDayLive Posted... 
https://t.co/Zw8LKfy3RW",,,,,,,,,,,,,,Personal
en,Liverpool FC News,,0,LivEchoLFC,"There's been a lot of focus on their impressive new stadium.

But can Tottenham get their mind back on the job forâ€¦ https://t.co/NfypuVb3YC",,,,,,,,,,,,,,Personal
en,888sport,,0,888sport,"âŒ 2-1 vs Burnley
âŒ 2-0 vs Chelsea
âŒ 2-1 vs Southampton

Spurs have lost their last three PL away games - Pochettinoâ€¦ https://t.co/35toe4ZzQQ",,,,,,,,,,,,,,News
en,Chris Wright,,0,chriswright35,RT @JamesPearceEcho: Liverpool issued a lifetime stadium ban to a fan this week for racist abuse during the legends match. The incident lefâ€¦,,,,,,,,,,,,,,News
en,Live Scores-football,,0,LiveScoresf,"@DeadlineDayLive Posted... 
https://t.co/19oK0wvTYq",,,,,,,,,,,,,,Personal
und,Dave,,0,Davered87YNWA,"RT @paulgtrainer: #MDSO
@Tammy_LFC @paddysatch @MikeHassey_LFC @LifeBanta @BenWebbLFC @paulychan @shirlscorcoran1
@lfc_carl @smtm__LFC @Racâ€¦",,,,,,,,,,,,,,Personal
fr,WF OL,,0,WYN_OL,"OL : Liverpool, le mercato, FÃ©kir se confie sur son avenir https://t.co/2mBllwBzzW https://t.co/PjqfCRsHFI",,,,,,,,,,,,,,NonEnglish
en,jahknowstarðŸŒŸðŸŒŸ,,0,_kwadwo1,"RT @ChelseaFCW: The Blues are back at Kingsmeadow!

Chelsea v West Ham. ðŸ‘Š

COME ON CHELSEA! ðŸ”µ https://t.co/MjTFQbaqky",,,,,,,,,,,,,,News
en,Anne McGarry Marsden,,0,AnneMcGarryMars,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
ar,Ø§Ù„Ø­Ù…Ø¯Ù„Ù„Ù‡,,0,harifaat,"RT @LFC_Arabic: Ù…Ù‡Ø§Ø±Ø© Ø±Ø§Ø¦Ø¹Ø© Ù…Ù† Ø§Ù„Ù…Ù„Ùƒ Ø§Ù„Ù…ØµØ±ÙŠ.. ðŸ‘‘

Ù‡Ø¯Ù @MoSalah Ù…Ù† ÙƒÙ„ Ø§Ù„Ø²ÙˆØ§ÙŠØ§ Ø£Ù…Ø§Ù… @SpursOfficial. ðŸ˜ 

https://t.co/9PVJ4qmLHi",,,,,,,,,,,,,,NonEnglish
en,The Art of Arshavin,,0,DarkSide_AFC,RT @urbanarsenaI: Comparison after 30 league games between Emery and Wenger last season #afc #arsenal https://t.co/luS1Ud1AOy,,,,,,,,,,,,,,News
en,Aiden,,0,NotAidenSkitt,"Singing YNWA for the first 5 mins doesnt make it an amazing atmosphere, 80% of your fanbase are inbreds, â€œunderdogsâ€¦ https://t.co/JSi3Mdxvf4",,,,,,,,,,,,,,Personal
en,North West based IFA,,0,elliotfletcher_,"During your initial discussions, your financial advisor will ask some specific questions that will help you and theâ€¦ https://t.co/3mFGjRpH9m",,,,,,,,,,,,,,Personal
en,Shaun Morgan,,0,ShaunM_89,Heâ€™s lucky he got out of there with just that tbf! ðŸ¤£ no place for that shit! Ban him for life! Dirtbag,,,,,,,,,,,,,,Personal
en,Its not me...,,0,markhale1960,"RT @bet365: âš½ï¸ 228 goals for Arsenal
âš½ï¸ 228 goals for Man City

ðŸ¤” Who you taking?

RT â€“ Thierry Henry
â¤ï¸ â€“ Sergio AgÃ¼ero https://t.co/rGwm2â€¦",,,,,,,,,,,,,,Personal
en,ð”’ð”©ð”¦ð”«ð”žð”©ð”¡ð”¬,,0,OlinaldoCPFC,"Chelsea- Alonso. No one really sprang to mind tbh, just reckon itâ€™d be fun to watch him squeal. Also heâ€™s a murdereâ€¦ https://t.co/Gx84ELfmXH",,,,,,,,,,,,,,Personal
en,Ribadu Jr,,0,Ay_ribaduu,"RT @premierleague: Right foot. Header. Left foot.

@PeterCrouch's perfect hat-trick for @LFC saw off Arsenal #OnThisDay in 2007 https://t.câ€¦",,,,,,,,,,,,,,News
fr,WF Liverpool,,0,Wyn_Liverpool,"OL : Liverpool, le mercato, FÃ©kir se confie sur son avenir https://t.co/VJPmqSVdJD https://t.co/vMSoYUweHA",,,,,,,,,,,,,,NonEnglish
en,Tarun,,0,Dare2Firmino,"@dylanftbl @BrazillianCF Nobody has talked about Klopp developing players since he first joined, sure he did that aâ€¦ https://t.co/IesycjQprL",,,,,,,,,,,,,,Personal
en,ðŸ‡³ðŸ‡¦Ø¬ÙˆØ§Ù† KingDGEðŸ‘‘05_11,,0,dongeo80sbaby,"RT @EnRouteAnfield: Everyone wants Bayern to not win the league because they're favourites.

Everyone wants PSG to not win the league becauâ€¦",,,,,,,,,,,,,,Personal
en,Rifki Wildan Zamzami,,0,rifkigareng24,RT @willianborges88: Here we go! ðŸ’ªðŸ¿ðŸ’™ #cfc #premierleague #W22 #comeonchelsea https://t.co/v47ZZAnCXf,,,,,,,,,,,,,,News
en,Kristian Hicks,,0,KHix,"RT @EditinKing: ðŸ¦· Kash Ali had to run out of the M&amp;S Arena, Liverpool, as fans rained down pints on him for biting David Price. #PriceAli hâ€¦",,,,,,,,,,,,,,News
en,Tosin Akingba MUFC Manager,,0,venusakingba,"RT @venusakingba: @SpursOfficial if you can at least get a draw today, then you'll take our place as 4th at the end of the season, and qualâ€¦",,,,,,,,,,,,,,Personal
en,Ali,,0,alidepaula20,@demarkesports @Liverpoolkolik #Probably  Liverpool 1 -0 Tottenham,,,,,,,,,,,,,,Personal
en,James,,0,smhjaames,"RT @Rackedup10: as usual arsenal fans pioneer the way with the out of context account rest all copy just like arsenal fan tv, comps of playâ€¦",,,,,,,,,,,,,,Personal
in,Fakta CJR,,0,FaktanyaCJR,Aldi Pengen banget Ke LiverPool dan Amerika #FaktanyaCJR,,,,,,,,,,,,,,NonEnglish
en,Anne McGarry Marsden,,0,AnneMcGarryMars,"RT @PeterStefanovi2: It would be difficult, in the wildest of imaginations,to dream up a more incomprehensibly reprehensible,detached fromâ€¦",,,,,,,,,,,,,,News
en,Danny Cowley,,0,B1gDanny7,RT @FullTimeDEVILS: Liverpool v Spurs later. A LFC win helps United in our bid to make top four. But it moves them closer to the title... hâ€¦,,,,,,,,,,,,,,Personal
pt,CRC RN,,0,CRC_RN,"ðŸŽˆDomigÃ£o comeÃ§ando com muitos parabÃ©ns para o Conselheiro do CFC (@cfcbsb),... https://t.co/eG6ttnflhj https://t.co/uA3rRSFwdj",,,,,,,,,,,,,,NonEnglish
en,Shaun Pendlebury,,0,ShaunPendlebur1,@cm9798 @Ftbl_Rewind @cm0102legends @ManUtd Just i tried downloading and said wasnt compatible so wondered if a way round,,,,,,,,,,,,,,Personal
en,âœŒï¸âœŒï¸âœŒï¸âœŒï¸ Wiseman Meyiwa âœŒï¸âœŒï¸âœŒï¸âœŒï¸,,0,Masixole_F,Liverpool 2 - 2 Tottenham,,,,,,,,,,,,,,Personal
en,ðŸ‡³ðŸ‡¦Ø¬ÙˆØ§Ù† KingDGEðŸ‘‘05_11,,0,dongeo80sbaby,"RT @EnRouteAnfield: Everyone wants Bayern to not win the league because they're favourites.

Everyone wants PSG to not win the league becauâ€¦",,,,,,,,,,,,,,Personal
en,Luke,,0,Lukewilby_1,"@SpursOfficial @LFC @premierleague Fuck right off, this has been the best 3 weeks of my life",,,,,,,,,,,,,,Personal
en,YiÄŸit,,0,yoozyurt,@demarkesports @Liverpoolkolik #Probably Liverpool 2-1 Tottenham,,,,,,,,,,,,,,Personal
ar,ð“†©KantÃ© is idolð“†ª,,0,Sahl_KTBFFH,"RT @CFC_Egypt_Fans: Ù…Ù„Ø¹Ø¨ Ø§Ù„Ù…Ø¨Ø§Ø±Ø§Ø© Ø§Ù„ÙŠÙˆÙ… ðŸ’™
#Chelsea #Egypt #KTBFFH #CARCHE 
#ØªØ´ÙŠÙ„Ø³Ù‰ #Ù…ØµØ± https://t.co/NmnaAMd1Vn",,,,,,,,,,,,,,NonEnglish
en,Vingt(20),,0,20L3G3ND,@FtblMane 2-1 Liverpool,,,,,,,,,,,,,,Personal
en,ðŸŽ©MAVROðŸ’€â„¢,,0,Mavro_NG,"RT @ScoutedFtbl: Wilfred Ndidi (22) vs AFC Bournemouth:

Most tackles attempted â€¢ 12
Most tackles made â€¢ 11
Joint-most interceptions â€¢ 5
Seâ€¦",,,,,,,,,,,,,,News
fr,3Ã¨meMiTemps,,0,_3emeMiTemps,RT @_3emeMiTemps: Ptdr regardez y avait le recruteur d'Arsenal pour superviser Aubameyang dÃ©jÃ  contre Wolfsburg https://t.co/FBsFTN7PJa,,,,,,,,,,,,,,NonEnglish
en,Kate Brennan-Harding,,0,KateBHdj,"RT @fontainesdublin: Playing our first gig in a couple of weeks today at @bbc6music Festival in Liverpool.
We play Mountford Hall at 6:20PMâ€¦",,,,,,,,,,,,,,Personal
en,Gooner News,,0,goonernews,Ajax left-back Nicolas Tagliafico's agent has confirmed the 26-year-old is likely to leave the Dutch club this summâ€¦ https://t.co/Ynwi7ZqH0q,,,,,,,,,,,,,,News
en,mentality - brutal,,0,chip_barm1988,"RT @AbChav: Meanwhile, in Liverpool a Smack-head is being robbed with a CROSSBOW https://t.co/tPp6FYLUGa",,,,,,,,,,,,,,News
en,Olamide,,0,Shingbaka47,Then you gunner be sorry Holding her,,,,,,,,,,,,,,Personal
en,Imran Hussain,,0,ImyAlanHussain,"RT @bet365: âš½ï¸ 228 goals for Arsenal
âš½ï¸ 228 goals for Man City

ðŸ¤” Who you taking?

RT â€“ Thierry Henry
â¤ï¸ â€“ Sergio AgÃ¼ero https://t.co/rGwm2â€¦",,,,,,,,,,,,,,Personal
en,B-Tech,,0,BTech36006103,Me at an old @ManCity game (we won btw) https://t.co/0dePtNawbQ,,,,,,,,,,,,,,Personal
en,Ramazan BahadÄ±r,,0,kariyatun,@demarkesports @Liverpoolkolik #Probably Liverpool 3-2 Tottenham,,,,,,,,,,,,,,Personal
en,Shaun Morgan,,0,ShaunM_89,Heâ€™s lucky he got out of there with just that tbf! ðŸ¤£ no place for that shit! Ban him for life! Dirtbag,,,,,,,,,,,,,,Personal
en,Simon,,0,SimonNcollyer,@ChelseaYannick Agree..They have blown it this season. Just hope Liverpool win it..Anybody but fucking Man City!!,,,,,,,,,,,,,,Personal
en,Bridgy,,0,BridgyIzaak,"RT @CFCBlues_com: To celebrate the launch of the App, we are giving away a free signed @didierdrogba shirt! To win, simply: 

ðŸ” RETWEET thiâ€¦",,,,,,,,,,,,,,Personal
en,Kal,,0,KalAhmed_,"RT @premierleague: Right foot. Header. Left foot.

@PeterCrouch's perfect hat-trick for @LFC saw off Arsenal #OnThisDay in 2007 https://t.câ€¦",,,,,,,,,,,,,,News
en,Richard Simpson,,0,MandyLifeboat,If we decided to give everyone a basic income and reformed our tax and welfare systems accordingly we might just puâ€¦ https://t.co/9AtoyhDPsV,,,,,,,,,,,,,,Personal
en,CHN Radio âš½ï¸ðŸŽ™,,0,chn_radio,"Arsenal preview pod. Listen up! #NUFC &gt;&gt;&gt;

 iTunes: https://t.co/rcEDu5yjjw

Spotify: https://t.co/KcmCVnDC8h

Stitâ€¦ https://t.co/3aicdzoVNb",,,,,,,,,,,,,,Personal
en,Adebayo,,0,classydudeOG,RT @ManUtd: ðŸŽ¬ That's a wrap on today's action from Old Trafford! #MUFC #MUNWAT https://t.co/AIRjp9Piwd,,,,,,,,,,,,,,News
en,FantasticFirmino9â™¥ï¸,,0,MPBFirmino9,@Exposure_Sport @Carra23 @FOARsite @AnnelizaWalsh78 @Robbie9Fowler @LFC Happy Matchday mate. Up the Reds â™¥ï¸,,,,,,,,,,,,,,Personal
tr,Kerem,,0,KeremGulec1905,#Probably 3-1 Liverpool alÄ±r,,,,,,,,,,,,,,Personal
en,ðŸ¤ª,,0,ss_jb01,United fans losing their heads over this hahaha fuckinhell,,,,,,,,,,,,,,Personal
en,Michael Tomko,,0,mikaltom53,@ManUtdIrishReds @ManUtd You do understand the same fools that have been in charge of transfers are still in chargeâ€¦ https://t.co/5vRAlHObhs,,,,,,,,,,,,,,Personal
en,Damian Haywood,"{'id': '616ba1df27270916', 'url': 'https://api.twitter.com/1.1/geo/id/616ba1df27270916.json', 'place_type': 'city', 'name': 'Oxford', 'full_name': 'Oxford, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.2896079999999999, 51.712267], [-1.2896079999999999, 51.796305], [-1.177259, 51.796305], [-1.177259, 51.712267]]]}, 'attributes': {}}",0,bigdamo,She can...,,,,,,,,,,,,,,Personal
en,Dean Moloney,,0,deano8six,RT @SimpsonsArsenal: When David Ornstein tweets about something other than Arsenal https://t.co/HQlF5l36wf,,,,,,,,,,,,,,Personal
en,ChasE,"{'id': '06168d1feda43857', 'url': 'https://api.twitter.com/1.1/geo/id/06168d1feda43857.json', 'place_type': 'admin', 'name': 'South East', 'full_name': 'South East, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.957296, 50.574606], [-1.957296, 52.196285], [1.451788, 52.196285], [1.451788, 50.574606]]]}, 'attributes': {}}",0,ChasEarl,"Nice to see the United, Spurs, Chelsea and Arsenal fans from Pompey have a good day out today!",,,,,,,,,,,,,,Personal
en,HMD | ðŸ¬ | Ø­Ù€Ù…Ø¯,"{'id': '151b9e91272233d1', 'url': 'https://api.twitter.com/1.1/geo/id/151b9e91272233d1.json', 'place_type': 'city', 'name': 'Liverpool', 'full_name': 'Liverpool, England', 'country_code': 'GB', 'country': 'United Kingdom', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.008791, 53.36489], [-3.008791, 53.474867], [-2.822063, 53.474867], [-2.822063, 53.36489]]]}, 'attributes': {}}",0,HSabti_130,I'm at @RootCoffeeLiv in Liverpool https://t.co/PzsgFQR1Re,,,,,,,,,,,,,,Personal
en,Gyabour,,0,giftedyabour,"RT @ArsenalFC_fl: Gedion Zelalem discusses his Arsenal exit.
https://t.co/w31pP0mqyL",,,,,,,,,,,,,,News
en,Ramiro Aldunate,,0,ramiro_aldunate,"RT @90sfootball: Manchester United vs Arsenal, 1999. #150Classic90sMoments https://t.co/yGnwy5rwsw",,,,,,,,,,,,,,News
en,NowFootbaII,,0,NowFootbaII,Chelsea will smash CardiffðŸ‘‡,,,,,,,,,,,,,,Personal
en,Jase,,0,A_Jase_Odyssey,"RT @ArsenalReviewed: Golden boots:
Henry 4-1 Aguero

Prem POTY:
Henry 2-0 Aguero

FWA POTY:
Henry 3-0 Aguero

PFA TOTY:
Henry 6-0 Aguero

Bâ€¦",,,,,,,,,,,,,,News
en,â€Ù‹,,0,UtdFIair,"RT @premierleague: This is the first time since the 1995/96 season (Scholes, Cole, Giggs &amp; Cantona) that @ManUtd have had 4 players score 1â€¦",,,,,,,,,,,,,,News
en,khemixt,,0,khemixt,"RT @TheBlues___: #Chelsea loaned Player Mario Pasalic â€œI knew I could demonstrate my qualities in Atalanta, I dream of dressing the same shâ€¦",,,,,,,,,,,,,,Personal
en,Liverpool Weather,,0,liverpoolweath,"Stats from Liverpool at 12:01 pm: 
High: 12Â° C at 12:00. Low: 8Â° C at 07:36. Average: 9Â° C.
Max rain rate: 0.0 mm per hour at N/A.",,,,,,,,,,,,,,News
en,Sir John Stones,,0,buyingtheleague,@Pepological Ironic how Liverpool failed FFP but got no sanctions coz they didnâ€™t qualify for Europe,,,,,,,,,,,,,,Personal
en,Baltiyar Balparmak,,0,Baltiyarbal,@demarkesports @Liverpoolkolik #Probably Liverpool 2-0 Tottenham,,,,,,,,,,,,,,Personal
fr,Robben,,0,Robben01383598,"RT @MUnitedFR: DiÃ©diÃ© TraorÃ© (LA Galaxy) : ""Zlatan ? Il prÃ©fÃ©rait que Manchester gagne. Mais il Ã©tait persuadÃ© que le PSG allait se qualifiâ€¦",,,,,,,,,,,,,,NonEnglish
en,Robbie M,,0,BrisbaneBlue,"@OllieHolt22 @JohnStapletonTV VVD, what does this say about the players in front of VVD in that Liverpool team if a defender is up for POTY",,,,,,,,,,,,,,Personal
pt,Larissa ðŸƒ,,0,DaoraVidaLari,"HOJE TEM LIVERPOOL E SPURS E NADA MAIS INTERESSA

Bora bater nesses sem teto",,,,,,,,,,,,,,NonEnglish
en,lewys nott,,0,LewysJamesNott,go out and beat the murdering cunts come on!!!,,,,,,,,,,,,,,Personal
en,Big Game Theo,,0,Trezegol7,"RT @Rackedup10: as usual arsenal fans pioneer the way with the out of context account rest all copy just like arsenal fan tv, comps of playâ€¦",,,,,,,,,,,,,,Personal
en,Sarane17,,0,GoonerSNe,@SimonLester24 Youâ€™re a good son Simon and Iâ€™m sure your wife doesnâ€™t mind. I had that last year so took myself offâ€¦ https://t.co/t2WWHIrplG,,,,,,,,,,,,,,Personal
tr,order,,0,erglemirr,@demarkesports @Liverpoolkolik Liverpool 3-1 tottenham simdiden tsk hediye icin,,,,,,,,,,,,,,Personal
en,Kanzah of Jos ðŸ”´,,0,AlutaKanzah,"RT @ChelseaFC: Happy #MothersDay, Chelsea fans! ðŸ’ https://t.co/u2njKLAaFi",,,,,,,,,,,,,,Personal
fr,Jules ðŸ,,0,SculierJules,"RT @MCIFrance: Thierry Henry Ã  Arsenal :

ðŸŽ½ 375 matchs
âš½ï¸ 228 buts

Sergio Kun Aguero Ã  Manchester City : 

ðŸŽ½ 329 matchs
âš½ï¸ 228 buts

Deuxâ€¦",,,,,,,,,,,,,,NonEnglish
en,Mandaloun Chelsea,,0,MandalounChel,"To all wonderful mother's, we wish you a very happy mother's day from all of us at Mandaloun Chelsea! ðŸŒ¸ https://t.co/r0breYP60U",,,,,,,,,,,,,,Personal
en,Frozzy,,0,TheGamertek1,"Chelsea 1-2 Crystal Palace (2016/17)
Went a goal behind after 5 minutes but quickly thought back and scored twice iâ€¦ https://t.co/6Dn3N0kztu",,,,,,,,,,,,,,News
en,Lazaro Peter Katikaza,,0,lazarokatikazap,"RT @ManUtd: ""We can improve on that one.""

Ole joined us on #MUTV after yesterday's game... https://t.co/F0oOm25bNx",,,,,,,,,,,,,,News
